City,Temperature F,Humidity %,Cloudiness %,Wind Speed mph,Latitude,Longitude,Date
ambodifototra,42.01,88.0,91.0,3.0,48.65,-53.11,Mon Dec  9 23:28:07 2019
otatitlan,73.99,85.0,0.0,2.77,18.2,-96.03,Mon Dec  9 23:28:08 2019
falealupo,73.99,85.0,0.0,2.77,18.2,-96.03,Mon Dec  9 23:28:08 2019
peniche,42.67,100.0,90.0,4.7,39.36,-9.38,Mon Dec  9 23:28:02 2019
sabang,81.0,80.0,50.0,8.99,13.8,121.11,Mon Dec  9 23:28:08 2019
anadyr,26.28,86.0,75.0,22.37,64.73,177.51,Mon Dec  9 23:28:08 2019
baiima,73.54,98.0,45.0,1.1,8.11,-11.85,Mon Dec  9 23:28:09 2019
jaen,58.84,95.0,64.0,3.0,-5.71,-78.81,Mon Dec  9 23:28:09 2019
itoman,71.85,49.0,20.0,13.87,26.12,127.67,Mon Dec  9 23:28:09 2019
namatanai,85.33,70.0,91.0,8.86,-3.66,152.44,Mon Dec  9 23:28:09 2019
arak,32.0,56.0,1.0,2.24,34.1,49.69,Mon Dec  9 23:28:09 2019
kabo,71.2,29.0,41.0,3.42,7.69,18.62,Mon Dec  9 23:28:10 2019
tawzar,71.2,29.0,41.0,3.42,7.69,18.62,Mon Dec  9 23:28:10 2019
manggar,82.99,71.0,42.0,7.38,-2.88,108.27,Mon Dec  9 23:28:10 2019
rafaela,72.37,45.0,0.0,7.94,-31.25,-61.49,Mon Dec  9 23:28:10 2019
coreau,70.99,95.0,90.0,2.84,-3.53,-40.66,Mon Dec  9 23:28:10 2019
yandoon,70.99,95.0,90.0,2.84,-3.53,-40.66,Mon Dec  9 23:28:10 2019
brandon,11.41,72.0,90.0,6.93,43.59,-96.57,Mon Dec  9 23:24:45 2019
uruzgan,33.96,87.0,100.0,1.48,32.93,66.63,Mon Dec  9 23:28:11 2019
virtsu,34.47,100.0,75.0,10.29,58.57,23.51,Mon Dec  9 23:28:11 2019
ontario,48.72,66.0,1.0,5.82,34.07,-117.65,Mon Dec  9 23:25:29 2019
poli,68.02,28.0,0.0,1.01,8.48,13.24,Mon Dec  9 23:28:12 2019
poronaysk,20.89,88.0,100.0,5.39,49.22,143.1,Mon Dec  9 23:28:12 2019
mrirt,20.89,88.0,100.0,5.39,49.22,143.1,Mon Dec  9 23:28:12 2019
tautira,77.0,78.0,90.0,3.36,-17.73,-149.15,Mon Dec  9 23:28:12 2019
mackay,15.8,100.0,75.0,2.13,53.65,-115.58,Mon Dec  9 23:28:12 2019
natal,72.46,83.0,40.0,4.7,-5.81,-35.21,Mon Dec  9 23:28:13 2019
storm lake,7.45,92.0,90.0,4.81,42.64,-95.21,Mon Dec  9 23:28:13 2019
kuching,84.2,79.0,75.0,5.82,1.56,110.34,Mon Dec  9 23:27:09 2019
bossier city,54.64,87.0,90.0,8.05,32.52,-93.73,Mon Dec  9 23:28:13 2019
salina,18.03,78.0,1.0,6.93,38.84,-97.61,Mon Dec  9 23:28:14 2019
diamantino,72.03,95.0,100.0,4.54,-14.4,-56.44,Mon Dec  9 23:28:14 2019
surajgarh,70.2,24.0,0.0,2.24,28.31,75.73,Mon Dec  9 23:25:16 2019
ibra,78.37,41.0,0.0,4.5,22.69,58.55,Mon Dec  9 23:28:14 2019
kazalinsk,78.37,41.0,0.0,4.5,22.69,58.55,Mon Dec  9 23:28:14 2019
benghazi,65.52,74.0,2.0,25.37,32.12,20.07,Mon Dec  9 23:27:14 2019
ijaki,65.52,74.0,2.0,25.37,32.12,20.07,Mon Dec  9 23:27:14 2019
algiers,69.71,94.0,90.0,6.93,29.94,-90.04,Mon Dec  9 23:24:48 2019
buariki,69.71,94.0,90.0,6.93,29.94,-90.04,Mon Dec  9 23:24:48 2019
toba,59.56,67.0,20.0,5.82,34.47,136.83,Mon Dec  9 23:28:15 2019
bathsheba,80.6,74.0,20.0,25.28,13.22,-59.52,Mon Dec  9 23:28:16 2019
marsa matruh,59.0,67.0,40.0,6.93,31.35,27.25,Mon Dec  9 23:28:16 2019
gravelbourg,-10.35,94.0,21.0,6.67,49.88,-106.56,Mon Dec  9 23:28:16 2019
kropotkin,38.53,79.0,98.0,5.64,45.43,40.58,Mon Dec  9 23:28:16 2019
havoysund,25.7,79.0,90.0,31.09,71.0,24.66,Mon Dec  9 23:28:16 2019
zambezi,68.74,89.0,80.0,8.3,-13.55,23.12,Mon Dec  9 23:28:17 2019
dovers,81.41,69.0,1.0,25.34,12.88,-61.18,Mon Dec  9 23:28:17 2019
wisconsin rapids,11.89,78.0,90.0,12.75,44.39,-89.82,Mon Dec  9 23:28:17 2019
kupang,75.2,88.0,75.0,19.46,-10.16,123.6,Mon Dec  9 23:28:17 2019
redwater,12.58,92.0,90.0,2.24,53.95,-113.11,Mon Dec  9 23:28:17 2019
coalcoman,12.58,92.0,90.0,2.24,53.95,-113.11,Mon Dec  9 23:28:17 2019
milkovo,45.73,95.0,100.0,3.36,41.53,24.68,Mon Dec  9 23:28:18 2019
sussex,53.28,100.0,90.0,38.03,45.72,-65.51,Mon Dec  9 23:26:51 2019
fenoarivo,77.0,65.0,75.0,6.93,-18.93,47.44,Mon Dec  9 23:28:18 2019
uyuni,46.96,20.0,89.0,3.15,-20.46,-66.82,Mon Dec  9 23:28:18 2019
viesca,68.31,30.0,2.0,8.7,25.34,-102.81,Mon Dec  9 23:28:19 2019
shimoda,56.79,87.0,75.0,5.82,34.7,138.93,Mon Dec  9 23:28:19 2019
kichera,4.8,81.0,2.0,5.75,55.93,110.1,Mon Dec  9 23:28:19 2019
jiaozuo,61.97,15.0,0.0,19.1,35.21,113.25,Mon Dec  9 23:28:19 2019
alexandria,38.62,85.0,99.0,2.82,43.97,25.33,Mon Dec  9 23:28:20 2019
ust-nera,-26.25,92.0,42.0,3.33,64.57,143.24,Mon Dec  9 23:28:20 2019
tateyama,57.13,66.0,75.0,4.7,36.66,137.31,Mon Dec  9 23:28:20 2019
ucluelet,45.0,92.0,100.0,3.0,48.94,-125.55,Mon Dec  9 23:25:33 2019
warin chamrap,78.39,42.0,0.0,4.7,15.19,104.86,Mon Dec  9 23:28:20 2019
lakes entrance,62.26,71.0,0.0,5.01,-37.88,147.99,Mon Dec  9 23:28:21 2019
kon tum,77.67,42.0,2.0,2.26,14.36,108.0,Mon Dec  9 23:28:21 2019
vestmanna,46.4,93.0,100.0,23.04,62.16,-7.17,Mon Dec  9 23:28:21 2019
marakkanam,86.0,70.0,40.0,11.41,12.2,79.95,Mon Dec  9 23:28:21 2019
khandyga,-34.06,95.0,77.0,0.65,62.65,135.58,Mon Dec  9 23:28:21 2019
bilma,60.24,21.0,85.0,13.49,18.69,12.92,Mon Dec  9 23:28:22 2019
sept-iles,33.91,97.0,90.0,20.8,50.2,-66.38,Mon Dec  9 23:23:43 2019
bellmead,45.19,65.0,90.0,14.99,31.59,-97.11,Mon Dec  9 23:28:22 2019
kerki,45.19,65.0,90.0,14.99,31.59,-97.11,Mon Dec  9 23:28:22 2019
sadao,87.15,58.0,75.0,14.99,6.63,100.42,Mon Dec  9 23:28:22 2019
sangueya,73.9,83.0,55.0,1.79,10.7,-14.37,Mon Dec  9 23:28:23 2019
ottawa,45.48,100.0,90.0,11.41,45.42,-75.69,Mon Dec  9 23:26:59 2019
kirkuk,48.92,72.0,100.0,6.06,35.47,44.4,Mon Dec  9 23:28:23 2019
inuvik,-5.8,70.0,40.0,10.29,68.36,-133.71,Mon Dec  9 23:28:23 2019
zatoka,39.78,80.0,75.0,10.29,50.04,20.52,Mon Dec  9 23:28:23 2019
ust-kamchatsk,39.78,80.0,75.0,10.29,50.04,20.52,Mon Dec  9 23:28:23 2019
mecca,71.49,58.0,0.0,1.81,21.43,39.83,Mon Dec  9 23:28:24 2019
kenitra,53.49,93.0,75.0,8.05,34.26,-6.57,Mon Dec  9 23:28:24 2019
oschersleben,37.49,86.0,90.0,10.29,52.03,11.25,Mon Dec  9 23:28:24 2019
buchanan,73.4,94.0,75.0,1.97,5.88,-10.05,Mon Dec  9 23:28:24 2019
razole,83.23,51.0,18.0,6.91,16.48,81.84,Mon Dec  9 23:28:25 2019
coahuayana,69.17,69.0,12.0,2.91,18.62,-100.35,Mon Dec  9 23:28:25 2019
yerbogachen,-9.06,97.0,67.0,6.24,61.28,108.01,Mon Dec  9 23:28:25 2019
guangyuan,53.01,48.0,2.0,1.01,32.43,105.86,Mon Dec  9 23:28:25 2019
buta,74.57,66.0,45.0,1.21,2.79,24.73,Mon Dec  9 23:28:26 2019
gold coast,83.98,69.0,0.0,16.11,-28.0,153.41,Mon Dec  9 23:28:26 2019
bataipora,70.02,97.0,100.0,2.64,-22.3,-53.27,Mon Dec  9 23:28:26 2019
peshkopi,46.72,93.0,90.0,3.36,41.68,20.43,Mon Dec  9 23:28:26 2019
chimoio,75.2,88.0,75.0,6.98,-19.11,33.48,Mon Dec  9 23:28:26 2019
muriwai beach,65.23,55.0,17.0,12.75,-36.82,174.45,Mon Dec  9 23:28:26 2019
puerto suarez,73.13,98.0,100.0,2.8,-18.96,-57.8,Mon Dec  9 23:28:27 2019
tonj,73.13,98.0,100.0,2.8,-18.96,-57.8,Mon Dec  9 23:28:27 2019
bargal,73.13,98.0,100.0,2.8,-18.96,-57.8,Mon Dec  9 23:28:27 2019
strizhi,35.22,95.0,100.0,12.24,58.46,49.29,Mon Dec  9 23:28:27 2019
banmo,35.22,95.0,100.0,12.24,58.46,49.29,Mon Dec  9 23:28:27 2019
mitu,29.98,97.0,82.0,4.43,36.2,46.09,Mon Dec  9 23:28:28 2019
altoona,51.78,81.0,90.0,14.99,40.52,-78.39,Mon Dec  9 23:28:28 2019
kikwit,71.17,94.0,98.0,1.68,-5.04,18.82,Mon Dec  9 23:28:28 2019
tambul,71.17,94.0,98.0,1.68,-5.04,18.82,Mon Dec  9 23:28:28 2019
pushkino,37.44,100.0,90.0,8.95,56.01,37.85,Mon Dec  9 23:28:29 2019
datong,30.09,45.0,0.0,12.28,40.09,113.3,Mon Dec  9 23:28:29 2019
ust-barguzin,14.94,82.0,97.0,4.25,53.41,109.03,Mon Dec  9 23:28:29 2019
point pedro,80.04,77.0,100.0,19.44,9.82,80.23,Mon Dec  9 23:28:29 2019
orocue,74.7,85.0,85.0,6.13,4.79,-71.34,Mon Dec  9 23:28:30 2019
haikou,73.4,49.0,30.0,13.42,20.04,110.34,Mon Dec  9 23:28:30 2019
port-gentil,80.6,94.0,75.0,8.05,-0.72,8.78,Mon Dec  9 23:28:30 2019
san joaquin,82.94,79.0,78.0,3.29,10.59,122.14,Mon Dec  9 23:28:30 2019
le creusot,33.24,100.0,20.0,0.67,46.81,4.43,Mon Dec  9 23:28:31 2019
julio de castilhos,64.0,79.0,1.0,4.43,-29.23,-53.68,Mon Dec  9 23:28:31 2019
lokoja,73.69,39.0,33.0,2.8,7.8,6.74,Mon Dec  9 23:28:31 2019
reitz,53.29,95.0,100.0,10.29,-27.8,28.43,Mon Dec  9 23:28:31 2019
maloye kozino,53.29,95.0,100.0,10.29,-27.8,28.43,Mon Dec  9 23:28:31 2019
kaeo,64.45,94.0,0.0,1.01,-35.1,173.78,Mon Dec  9 23:28:32 2019
iranshahr,69.8,68.0,40.0,4.7,27.21,60.69,Mon Dec  9 23:28:32 2019
sinnamary,80.87,80.0,6.0,17.22,5.38,-52.96,Mon Dec  9 23:28:32 2019
juifang,80.87,80.0,6.0,17.22,5.38,-52.96,Mon Dec  9 23:28:32 2019
mbuji-mayi,70.68,90.0,97.0,2.3,-6.13,23.6,Mon Dec  9 23:28:32 2019
kalianget,86.99,59.0,20.0,12.75,-7.35,109.91,Mon Dec  9 23:28:32 2019
mana,62.58,17.0,0.0,7.9,13.03,5.27,Mon Dec  9 23:28:33 2019
tsalka,22.26,60.0,0.0,5.46,41.6,44.09,Mon Dec  9 23:28:33 2019
guadalupe y calvo,46.8,98.0,56.0,7.29,26.09,-106.96,Mon Dec  9 23:28:33 2019
kapit,91.53,46.0,57.0,4.07,2.02,112.94,Mon Dec  9 23:28:33 2019
sedelnikovo,91.53,46.0,57.0,4.07,2.02,112.94,Mon Dec  9 23:28:33 2019
oranjemund,64.49,68.0,71.0,3.2,-28.55,16.43,Mon Dec  9 23:28:34 2019
wagar,68.65,80.0,100.0,6.29,31.44,-87.99,Mon Dec  9 23:28:34 2019
mogadishu,84.2,66.0,75.0,14.99,2.04,45.34,Mon Dec  9 23:25:24 2019
huicungo,62.62,97.0,100.0,2.75,-7.28,-76.8,Mon Dec  9 23:28:34 2019
pirovskoye,25.11,91.0,100.0,12.24,57.63,92.27,Mon Dec  9 23:28:34 2019
qaqortoq,26.6,68.0,100.0,10.29,60.72,-46.03,Mon Dec  9 23:28:35 2019
aci castello,49.46,81.0,40.0,5.82,37.55,15.15,Mon Dec  9 23:28:35 2019
hede,23.5,79.0,0.0,10.29,60.45,15.49,Mon Dec  9 23:28:35 2019
vilhena,69.78,90.0,100.0,1.36,-12.74,-60.15,Mon Dec  9 23:28:35 2019
terney,32.72,82.0,79.0,3.24,45.05,136.61,Mon Dec  9 23:28:36 2019
tongliao,26.89,58.0,100.0,4.12,43.61,122.27,Mon Dec  9 23:28:36 2019
batemans bay,75.56,80.0,62.0,5.01,-35.71,150.18,Mon Dec  9 23:28:36 2019
el cope,66.99,70.0,21.0,5.99,8.69,-82.32,Mon Dec  9 23:28:36 2019
tamandare,72.3,97.0,99.0,0.81,-8.28,-70.75,Mon Dec  9 23:28:36 2019
caazapa,68.13,96.0,18.0,1.92,-26.15,-56.4,Mon Dec  9 23:28:37 2019
limon,21.61,73.0,1.0,4.7,39.26,-103.69,Mon Dec  9 23:28:37 2019
mallama,21.61,73.0,1.0,4.7,39.26,-103.69,Mon Dec  9 23:28:37 2019
alihe,2.05,76.0,0.0,2.84,50.57,123.73,Mon Dec  9 23:28:37 2019
monywa,73.78,48.0,0.0,4.54,22.12,95.13,Mon Dec  9 23:28:37 2019
calama,46.4,39.0,20.0,14.99,-22.46,-68.93,Mon Dec  9 23:27:54 2019
nantucket,54.9,93.0,90.0,19.46,41.28,-70.1,Mon Dec  9 23:25:32 2019
kargasok,24.44,92.0,99.0,11.56,59.06,80.87,Mon Dec  9 23:28:38 2019
luoyang,59.43,17.0,0.0,16.53,34.66,112.42,Mon Dec  9 23:28:38 2019
karaul,59.43,17.0,0.0,16.53,34.66,112.42,Mon Dec  9 23:28:38 2019
urengoy,17.37,95.0,43.0,11.54,65.96,78.37,Mon Dec  9 23:28:39 2019
tsibanobalka,42.71,100.0,92.0,2.24,44.98,37.33,Mon Dec  9 23:28:39 2019
lianran,58.37,35.0,0.0,11.18,24.92,102.47,Mon Dec  9 23:28:39 2019
pueblo bello,70.93,98.0,16.0,0.63,8.2,-76.53,Mon Dec  9 23:28:39 2019
canala,77.0,57.0,100.0,9.17,-21.52,165.96,Mon Dec  9 23:28:39 2019
benjamin hill,44.94,88.0,0.0,1.99,30.17,-111.1,Mon Dec  9 23:28:40 2019
imeni poliny osipenko,-3.03,93.0,99.0,2.17,52.42,136.49,Mon Dec  9 23:28:40 2019
polson,29.03,86.0,90.0,2.13,47.69,-114.16,Mon Dec  9 23:28:40 2019
peace river,14.54,85.0,90.0,2.24,56.23,-117.29,Mon Dec  9 23:28:40 2019
rivers,-14.8,68.0,5.0,6.93,50.03,-100.23,Mon Dec  9 23:28:40 2019
rajec,36.03,100.0,90.0,1.12,49.09,18.64,Mon Dec  9 23:28:41 2019
quatre cocos,86.56,74.0,75.0,16.11,-20.21,57.76,Mon Dec  9 23:28:41 2019
yucca valley,46.27,75.0,1.0,4.81,34.12,-116.41,Mon Dec  9 23:28:41 2019
barguzin,11.23,90.0,88.0,7.07,53.62,109.63,Mon Dec  9 23:28:41 2019
rolla,23.23,62.0,1.0,10.29,37.95,-91.77,Mon Dec  9 23:26:15 2019
redmond,39.81,86.0,90.0,2.42,47.67,-122.12,Mon Dec  9 23:24:16 2019
bihariganj,75.51,34.0,0.0,5.64,25.73,86.98,Mon Dec  9 23:28:42 2019
homer,40.84,74.0,40.0,12.75,59.64,-151.54,Mon Dec  9 23:28:42 2019
gijon,41.34,75.0,100.0,5.82,43.54,-5.66,Mon Dec  9 23:28:23 2019
vasilsursk,34.3,94.0,100.0,10.58,56.13,46.01,Mon Dec  9 23:28:42 2019
sarka ghat,65.77,29.0,89.0,4.0,31.7,76.73,Mon Dec  9 23:28:43 2019
smithers,19.4,85.0,40.0,3.36,54.78,-127.17,Mon Dec  9 23:26:49 2019
kota bahru,19.4,85.0,40.0,3.36,54.78,-127.17,Mon Dec  9 23:26:49 2019
la tuque,37.96,96.0,100.0,10.27,47.44,-72.79,Mon Dec  9 23:28:43 2019
altamira,71.31,97.0,35.0,1.72,-3.2,-52.21,Mon Dec  9 23:28:44 2019
port hedland,95.0,41.0,9.0,18.34,-20.31,118.58,Mon Dec  9 23:28:44 2019
kenai,32.22,91.0,1.0,4.7,60.55,-151.26,Mon Dec  9 23:28:44 2019
ambon,47.77,100.0,90.0,6.93,47.55,-2.56,Mon Dec  9 23:28:44 2019
karkaralinsk,47.77,100.0,90.0,6.93,47.55,-2.56,Mon Dec  9 23:28:44 2019
faya,65.37,72.0,75.0,8.05,18.39,42.45,Mon Dec  9 23:28:45 2019
waingapu,84.52,67.0,0.0,1.68,-9.65,120.26,Mon Dec  9 23:28:45 2019
maturin,70.09,97.0,72.0,4.7,9.75,-63.18,Mon Dec  9 23:25:10 2019
niamey,68.0,15.0,0.0,5.82,13.52,2.11,Mon Dec  9 23:28:45 2019
odweyne,68.0,15.0,0.0,5.82,13.52,2.11,Mon Dec  9 23:28:45 2019
utiroa,68.0,15.0,0.0,5.82,13.52,2.11,Mon Dec  9 23:28:45 2019
vila velha,82.06,78.0,20.0,6.93,-3.71,-38.6,Mon Dec  9 23:28:46 2019
apiai,59.99,98.0,100.0,1.48,-24.51,-48.84,Mon Dec  9 23:26:04 2019
pell city,65.79,100.0,100.0,8.05,33.59,-86.29,Mon Dec  9 23:28:46 2019
san francisco,50.56,95.0,99.0,1.59,1.17,-76.88,Mon Dec  9 23:27:03 2019
shieli,48.65,55.0,77.0,13.56,44.18,66.74,Mon Dec  9 23:28:47 2019
sao sebastiao do paraiso,66.2,93.0,100.0,3.0,-20.92,-46.99,Mon Dec  9 23:28:47 2019
cahors,31.96,87.0,0.0,2.73,44.45,1.44,Mon Dec  9 23:28:47 2019
taltal,54.86,90.0,13.0,4.63,-25.41,-70.49,Mon Dec  9 23:28:47 2019
villa bruzual,71.15,90.0,99.0,5.91,9.33,-69.12,Mon Dec  9 23:28:47 2019
kodinsk,5.7,91.0,100.0,8.88,58.6,99.18,Mon Dec  9 23:28:48 2019
riohacha,77.14,85.0,98.0,12.91,11.54,-72.91,Mon Dec  9 23:28:48 2019
salinopolis,81.64,78.0,0.0,16.22,-0.61,-47.36,Mon Dec  9 23:28:48 2019
tornio,27.57,92.0,75.0,5.82,61.12,27.27,Mon Dec  9 23:28:48 2019
matiri,68.18,83.0,89.0,1.19,0.58,30.76,Mon Dec  9 23:28:48 2019
amla,76.19,40.0,47.0,2.8,21.92,78.13,Mon Dec  9 23:28:49 2019
chagda,76.19,40.0,47.0,2.8,21.92,78.13,Mon Dec  9 23:28:49 2019
moroni,58.3,72.0,75.0,6.93,35.09,24.92,Mon Dec  9 23:28:49 2019
houma,49.73,23.0,0.0,10.76,35.63,111.36,Mon Dec  9 23:28:49 2019
oksfjord,25.57,58.0,75.0,10.29,70.24,22.35,Mon Dec  9 23:28:50 2019
bonfim,78.46,70.0,100.0,12.59,3.36,-59.84,Mon Dec  9 23:28:50 2019
yaypan,53.51,25.0,98.0,1.9,40.38,70.82,Mon Dec  9 23:28:50 2019
tuni,41.0,93.0,75.0,8.05,-16.67,-68.14,Mon Dec  9 23:28:50 2019
mujiayingzi,26.87,84.0,98.0,9.57,42.12,118.78,Mon Dec  9 23:28:51 2019
cascais,42.94,75.0,13.0,4.7,38.7,-9.42,Mon Dec  9 23:28:51 2019
bolungarvik,42.94,75.0,13.0,4.7,38.7,-9.42,Mon Dec  9 23:28:51 2019
colesberg,63.54,68.0,74.0,7.43,-30.72,25.1,Mon Dec  9 23:28:51 2019
colares,42.96,75.0,1.0,4.7,38.8,-9.45,Mon Dec  9 23:28:52 2019
rurrenabaque,71.89,99.0,100.0,0.51,-14.44,-67.53,Mon Dec  9 23:28:52 2019
beaver dam,20.32,85.0,90.0,13.87,43.46,-88.84,Mon Dec  9 23:28:52 2019
abu kamal,54.16,64.0,20.0,4.59,34.45,40.92,Mon Dec  9 23:28:52 2019
dinan,43.21,93.0,90.0,16.11,48.45,-2.05,Mon Dec  9 23:28:52 2019
aden,84.16,62.0,0.0,15.43,12.79,45.03,Mon Dec  9 23:23:54 2019
robore,70.86,92.0,98.0,3.38,-18.33,-59.76,Mon Dec  9 23:28:53 2019
marrakesh,44.6,93.0,0.0,3.36,31.63,-7.99,Mon Dec  9 23:28:53 2019
sataua,44.6,93.0,0.0,3.36,31.63,-7.99,Mon Dec  9 23:28:53 2019
victoria point,84.06,65.0,0.0,19.46,-27.58,153.3,Mon Dec  9 23:28:53 2019
babanusah,84.06,65.0,0.0,19.46,-27.58,153.3,Mon Dec  9 23:28:53 2019
pamfila,84.06,65.0,0.0,19.46,-27.58,153.3,Mon Dec  9 23:28:53 2019
fernley,28.69,84.0,20.0,3.36,39.61,-119.25,Mon Dec  9 23:28:54 2019
oktyabrskoye,24.94,92.0,90.0,11.18,56.73,85.44,Mon Dec  9 23:28:54 2019
kaabong,67.32,78.0,88.0,12.57,3.51,34.14,Mon Dec  9 23:28:54 2019
celestun,76.32,75.0,0.0,18.86,20.87,-90.4,Mon Dec  9 23:28:55 2019
gulfport,67.42,100.0,90.0,6.93,30.37,-89.09,Mon Dec  9 23:28:47 2019
chandpur,76.93,46.0,0.0,3.22,23.22,90.65,Mon Dec  9 23:28:55 2019
tatawin,76.93,46.0,0.0,3.22,23.22,90.65,Mon Dec  9 23:28:55 2019
abu zabad,69.71,20.0,1.0,12.8,12.35,29.25,Mon Dec  9 23:28:55 2019
maple creek,4.23,91.0,52.0,4.27,49.91,-109.46,Mon Dec  9 23:28:56 2019
hoquiam,42.48,100.0,75.0,9.17,46.98,-123.89,Mon Dec  9 23:28:56 2019
shar,70.57,38.0,67.0,4.68,7.3,8.73,Mon Dec  9 23:28:56 2019
talara,70.27,88.0,99.0,17.85,-4.58,-81.27,Mon Dec  9 23:28:56 2019
dabhol,81.52,60.0,1.0,3.29,17.6,73.17,Mon Dec  9 23:28:56 2019
kochi,89.6,46.0,50.0,6.93,9.96,76.25,Mon Dec  9 23:28:57 2019
valadares,60.8,93.0,75.0,4.7,-25.53,-48.5,Mon Dec  9 23:28:57 2019
urusha,-6.75,92.0,96.0,3.65,54.05,122.9,Mon Dec  9 23:28:57 2019
oistins,80.6,74.0,20.0,25.28,13.07,-59.53,Mon Dec  9 23:28:57 2019
marsabit,78.17,59.0,75.0,18.97,2.34,37.99,Mon Dec  9 23:28:57 2019
noumea,77.0,57.0,34.0,9.17,-22.28,166.46,Mon Dec  9 23:28:58 2019
sabha,51.19,72.0,75.0,7.4,27.03,14.43,Mon Dec  9 23:28:58 2019
maralal,61.99,92.0,99.0,4.94,1.1,36.7,Mon Dec  9 23:28:58 2019
filadelfia,73.49,91.0,36.0,4.41,-22.35,-60.04,Mon Dec  9 23:28:58 2019
pulaski,48.43,100.0,90.0,3.31,37.05,-80.78,Mon Dec  9 23:28:58 2019
dharchula,49.48,28.0,23.0,6.46,29.85,80.53,Mon Dec  9 23:28:59 2019
ryomgard,28.8,92.0,6.0,1.12,56.38,10.5,Mon Dec  9 23:28:59 2019
nichinan,59.83,63.0,75.0,3.36,31.65,131.31,Mon Dec  9 23:28:59 2019
walvis bay,64.08,88.0,75.0,4.7,-22.95,14.51,Mon Dec  9 23:28:59 2019
wulanhaote,64.08,88.0,75.0,4.7,-22.95,14.51,Mon Dec  9 23:28:59 2019
tasbuget,64.08,88.0,75.0,4.7,-22.95,14.51,Mon Dec  9 23:28:59 2019
kemijarvi,64.08,88.0,75.0,4.7,-22.95,14.51,Mon Dec  9 23:28:59 2019
zihuatanejo,78.12,79.0,33.0,5.97,17.64,-101.55,Mon Dec  9 23:29:00 2019
unity,-11.0,81.0,0.0,1.01,52.44,-109.15,Mon Dec  9 23:29:00 2019
ayan,25.21,67.0,94.0,2.42,38.23,44.7,Mon Dec  9 23:29:01 2019
kilosa,79.86,75.0,100.0,2.19,-6.84,36.99,Mon Dec  9 23:29:01 2019
condega,63.05,97.0,100.0,3.51,13.36,-86.4,Mon Dec  9 23:29:01 2019
yeletskiy,63.05,97.0,100.0,3.51,13.36,-86.4,Mon Dec  9 23:29:01 2019
kokopo,85.46,72.0,25.0,11.27,-4.34,152.27,Mon Dec  9 23:29:01 2019
zhezkazgan,28.4,92.0,75.0,8.95,47.8,67.71,Mon Dec  9 23:29:02 2019
yekaterinovka,40.41,87.0,100.0,6.53,46.69,38.75,Mon Dec  9 23:29:02 2019
jyvaskyla,40.41,87.0,100.0,6.53,46.69,38.75,Mon Dec  9 23:29:02 2019
anapskaya,42.66,100.0,92.0,2.24,44.9,37.38,Mon Dec  9 23:29:02 2019
cap malheureux,86.5,74.0,75.0,16.11,-19.98,57.61,Mon Dec  9 23:29:02 2019
piacabucu,77.14,81.0,0.0,9.55,-10.41,-36.43,Mon Dec  9 23:29:03 2019
kuruman,67.3,58.0,0.0,2.01,-27.46,23.43,Mon Dec  9 23:29:03 2019
amalapuram,84.2,58.0,40.0,6.93,16.58,82.0,Mon Dec  9 23:29:03 2019
kiama,68.9,64.0,75.0,14.99,-34.67,150.86,Mon Dec  9 23:29:03 2019
kalevala,21.18,95.0,99.0,7.38,64.12,29.58,Mon Dec  9 23:29:04 2019
mollendo,63.23,83.0,87.0,5.37,-17.03,-72.02,Mon Dec  9 23:29:04 2019
gualaquiza,60.39,99.0,40.0,0.36,-3.4,-78.58,Mon Dec  9 23:29:04 2019
ibarra,55.4,100.0,90.0,2.24,0.35,-78.12,Mon Dec  9 23:29:04 2019
basay,85.95,71.0,100.0,3.67,9.41,122.64,Mon Dec  9 23:29:04 2019
lam luk ka,83.59,39.0,0.0,4.7,13.93,100.75,Mon Dec  9 23:29:05 2019
boffa,74.14,80.0,66.0,4.43,10.18,-14.04,Mon Dec  9 23:29:05 2019
verkhnetulomskiy,15.8,85.0,75.0,11.18,68.61,31.8,Mon Dec  9 23:29:05 2019
barcelona,42.49,75.0,0.0,3.36,41.38,2.18,Mon Dec  9 23:29:05 2019
parras,42.49,75.0,0.0,3.36,41.38,2.18,Mon Dec  9 23:29:05 2019
jesus carranza,41.54,100.0,1.0,5.12,31.49,-106.24,Mon Dec  9 23:29:06 2019
glenwood springs,21.69,85.0,20.0,5.82,39.55,-107.33,Mon Dec  9 23:29:06 2019
segezha,27.25,82.0,97.0,12.84,63.74,34.31,Mon Dec  9 23:29:06 2019
gumdag,51.58,65.0,62.0,9.24,39.2,54.59,Mon Dec  9 23:29:06 2019
kang,75.6,53.0,18.0,3.09,-23.67,22.79,Mon Dec  9 23:29:07 2019
astana,17.6,92.0,75.0,3.62,51.13,71.43,Mon Dec  9 23:29:07 2019
shawnee,32.04,41.0,1.0,8.05,35.33,-96.93,Mon Dec  9 23:29:07 2019
kashi,32.04,41.0,1.0,8.05,35.33,-96.93,Mon Dec  9 23:29:07 2019
khalkhal,28.11,87.0,16.0,3.0,37.62,48.53,Mon Dec  9 23:29:07 2019
play cu,28.11,87.0,16.0,3.0,37.62,48.53,Mon Dec  9 23:29:07 2019
tezpur,72.73,55.0,3.0,2.89,26.62,92.79,Mon Dec  9 23:29:08 2019
